Boro,street,fromSt,avg_vol,lat,lon,geometry
Bronx,SOUNDVIEW AVENUE,Dead End,43.998511904761905,40.8160477,-73.8605248,POINT (-73.8605248 40.8160477)
Bronx,SOUTHERN BLVD,E 156 ST,44.798611111111114,40.8149727,-73.8976991,POINT (-73.8976991 40.8149727)
Bronx,SOUTHERN BLVD,E 163 ST/HUNTS PT AV,40.802083333333336,40.8208037,-73.89088120000001,POINT (-73.89088120000001 40.8208037)
Bronx,SOUTHERN BLVD APPROACH TO LONGWOOD AVE,E 156 ST,72.31351351351351,40.8163341,-73.89624309999999,POINT (-73.89624309999999 40.8163341)
Bronx,SOUTHERN BOULEVARD,Jennings Street,36.62,40.832425,-73.890733,POINT (-73.890733 40.832425)
Bronx,SPOFFORD AVENUE,Faile Street,24.479166666666668,40.8145594,-73.8864962,POINT (-73.8864962 40.8145594)
Bronx,ST ANNS AVENUE,Rae Street,34.310763888888886,40.8173684,-73.9113905,POINT (-73.9113905 40.8173684)
Bronx,ST PAUL AVE BET 196TH ST & WESTCHESTER AVE,WESTCHESTER AV,19.835051546391753,40.8540571,-73.8298624,POINT (-73.8298624 40.8540571)
Bronx,ST PAULS AVE APPROACHING PELHAM PKWY SO,E 196 ST,7.0,40.8540571,-73.8298624,POINT (-73.8298624 40.8540571)
Bronx,STILLWELL AVENUE,Mc Donald Street,32.26488095238095,40.8550251,-73.841399,POINT (-73.841399 40.8550251)
Bronx,STORY AV,EVERGREEN AV,48.82102272727273,40.8214418,-73.8793448,POINT (-73.8793448 40.8214418)
Bronx,STORY AVENUE,Olmstead Avenue,21.858657243816253,40.8250513,-73.8525919,POINT (-73.8525919 40.8250513)
Bronx,STORY AVENUE,White Plains Road,10.0,40.8242139,-73.8587872,POINT (-73.8587872 40.8242139)
Bronx,TOMLINSON AVENUE,Neill Avenue,19.7421875,40.8538105,-73.85528359999999,POINT (-73.85528359999999 40.8538105)
Bronx,TRINITY AVE APPROACHING WESTCHESTER AVE,EAST 149 STREET,11.044117647058824,40.8198971,-73.9072587,POINT (-73.9072587 40.8198971)
Bronx,UNION PORT BR,BRUCKNER BLVD,283.85714285714283,40.8275975,-73.8500302,POINT (-73.8500302 40.8275975)
Bronx,UNION PORT BRIDGE,Dead End,224.5,40.828422,-73.8426789,POINT (-73.8426789 40.828422)
Bronx,UNIONPORT ROAD,Alley,23.31578947368421,40.8412723,-73.8634147,POINT (-73.8634147 40.8412723)
Bronx,UNIVERSITY AVENUE,Dr M L King Jr Boulevard,47.75416666666667,40.8523021,-73.9136207,POINT (-73.9136207 40.8523021)
Bronx,UNNAMED ST,MORRIS AV,109.70588235294117,40.8414278,-73.9094662,POINT (-73.9094662 40.8414278)
Bronx,VALENTINE AVENUE,Dead end,25.619791666666668,40.8616768,-73.8961468,POINT (-73.8961468 40.8616768)
Bronx,VALENTINE AVENUE,East 178 Street,62.380208333333336,40.8494146,-73.9008923,POINT (-73.9008923 40.8494146)
Bronx,VAN CORTLANDT AVENUE EAST,St Georges Crescent,32.675862068965515,40.877189,-73.884864,POINT (-73.884864 40.877189)
Bronx,VAN CORTLANDT PARK E,BOROUGH BOUNDARY,61.6,40.8994528,-73.8725885,POINT (-73.8725885 40.8994528)
Bronx,VAN CORTLANDT PARK EAST,Dead End,34.92216014897579,40.8994528,-73.8725885,POINT (-73.8725885 40.8994528)
Bronx,VYSE AVE BET FREEMAN & JENNING STS,FREEMAN ST,25.418518518518518,40.8301725,-73.8916933,POINT (-73.8916933 40.8301725)
Bronx,VYSE AVE BET W FARMS RD & HOME ST,W FARMS RD/E 167 ST,17.34722222222222,40.827103,-73.889633,POINT (-73.889633 40.827103)
Bronx,VYSE AVENUE,East 174 Street,28.669642857142858,40.8367785,-73.8859622,POINT (-73.8859622 40.8367785)
Bronx,W FARMS RD,BOONE AV,29.666666666666668,40.83005989999999,-73.88641799999999,POINT (-73.88641799999999 40.83005989999999)
Bronx,W FARMS RD,E 173 ST,33.0,40.83391,-73.88350179999999,POINT (-73.88350179999999 40.83391)
Bronx,W FARMS RD,JENNINGS ST,23.471175669541534,40.8306466,-73.8856328,POINT (-73.8856328 40.8306466)
Bronx,W/B BRUCKNER EXPWY MAIN @ EDGEWATER ROAD,CENSUS BOUNDARY,676.0218818380744,40.8251489,-73.8672458,POINT (-73.8672458 40.8251489)
Bronx,W/B E 169 ST@ REV JAMES A POLITE AVE,REV JAMES POLITE AV/LYMAN PL,69.5,40.8254941,-73.8988374,POINT (-73.8988374 40.8254941)
Bronx,W/B E 174 ST BRIDGE @ BOONE AVE,E 174 ST/SHERIDAN EXWY,150.7906976744186,40.837364,-73.887642,POINT (-73.887642 40.837364)
Bronx,W/B E TREMONT AVE @ BRONXDALE AVE,BRONXDALE AV/CASTLE HILL AV,259.0,40.8424941,-73.8536231,POINT (-73.8536231 40.8424941)
Bronx,W/B E TREMONT AVE @ ROBERTS AVE,BEND,38.325842696629216,40.8456777,-73.8352599,POINT (-73.8352599 40.8456777)
Bronx,W/B E TREMONT AVE @ ST. RAYMOND AVE,ST RAYMONDS AV,135.0,40.8427332,-73.8459797,POINT (-73.8459797 40.8427332)
Bronx,W/B EAST 174 STREET BRIDGE @ BOONE AVE,BOONE AV,303.20365535248044,40.8333093,-73.8849378,POINT (-73.8849378 40.8333093)
Bronx,W/B EAST GUN HILL RD @ KINGS COLLEGE PL,KINGS COLLEGE PL,101.2961038961039,40.8798653,-73.8759523,POINT (-73.8759523 40.8798653)
Bronx,W/B EAST GUN HILL RD @ TRYON AVE,KINGS COLLEGE PL,175.6,40.879993,-73.87644999999999,POINT (-73.87644999999999 40.879993)
Bronx,W/B EASTERN BLVD BRIDGE@BRONX RIVER AVE,BRUCKNER EXWY,523.6225433526012,40.8232635,-73.8827776,POINT (-73.8827776 40.8232635)
Bronx,W/B EASTERN BLVD BRIDGE@BRONX RIVER AVE,CENSUS BOUNDARY,433.04761904761904,40.8148483,-73.8682814,POINT (-73.8682814 40.8148483)
Bronx,W/B Pelham Pkwy@270' E/O Ent Ramp to 95N,PELHAM PARKWAY GREENWAY,99.64788732394366,40.8553279,-73.8639594,POINT (-73.8639594 40.8553279)
Bronx,W/B UNIONPORT BRIDGE @ ZEREGA AVE,CENSUS BOUNDARY,370.19322033898305,40.828422,-73.8426789,POINT (-73.8426789 40.828422)
Bronx,W/B W 197 ST @ RESERVOIR AVE,RESERVOIR AV,1.3793103448275863,40.878749,-73.8756363,POINT (-73.8756363 40.878749)
Bronx,W/B W GUNHILL RD(W LEG)@JEROME AV,KNOX PL,62.25,40.8822,-73.88318,POINT (-73.88318 40.8822)
Bronx,WALTON AVENUE,East 151 Street,318.5833333333333,40.8211179,-73.927482,POINT (-73.927482 40.8211179)
Bronx,WASHINGTON AVENUE,East 164 Street,52.907738095238095,40.8258546,-73.9099245,POINT (-73.9099245 40.8258546)
Bronx,WASHINGTON BR EN CROSS BX EXPWY,Dr M L King Jr Boulevard,135.2379679144385,40.8468008,-73.92799819999999,POINT (-73.92799819999999 40.8468008)
Bronx,WATERS PLACE,Dead End,94.89536178107606,40.8462224,-73.8420376,POINT (-73.8420376 40.8462224)
Bronx,WATERS PLACE,Marconi Street,100.35233160621762,40.852107,-73.84029079999999,POINT (-73.84029079999999 40.852107)
Bronx,WB W 230th ST APPROACH TO BROADWAY,BROADWAY,95.33333333333333,40.7594328,-73.9851453,POINT (-73.9851453 40.7594328)
Bronx,WEBSTER AV,E 236 ST,60.666666666666664,40.8988267,-73.8622187,POINT (-73.8622187 40.8988267)
Bronx,WEBSTER AV,E MOUNT EDEN AV,88.0,40.8431182,-73.9104374,POINT (-73.9104374 40.8431182)
Bronx,WEBSTER AVENUE,Bronx River Parkway Exit 10 Sb,37.41866666666667,40.9010656,-73.8615682,POINT (-73.8615682 40.9010656)
Bronx,WEBSTER AVENUE,East 167 Street,64.3515325670498,40.8307124,-73.91044190000001,POINT (-73.91044190000001 40.8307124)
Bronx,WEBSTER AVENUE,East 175 Street,115.44444444444444,40.8456321,-73.9020335,POINT (-73.9020335 40.8456321)
Bronx,WEBSTER AVENUE,East 184 Street,97.90830945558739,40.8567536,-73.8952628,POINT (-73.8952628 40.8567536)
Bronx,WEBSTER AVENUE,East 188 Street,82.81213307240705,40.8598888,-73.8932312,POINT (-73.8932312 40.8598888)
Bronx,WEBSTER AVENUE,East 236 Street,55.749885896850756,40.8988267,-73.8622187,POINT (-73.8622187 40.8988267)
Bronx,WEST 167 STREET,West 168 Street,21.926369863013697,40.8387634,-73.928141,POINT (-73.928141 40.8387634)
Bronx,WEST 180 STREET,Harrison Avenue,8.045572916666666,40.8555526,-73.9091412,POINT (-73.9091412 40.8555526)
Bronx,WEST 230 STREET,Dead End,108.01636904761905,40.8789906,-73.9090426,POINT (-73.9090426 40.8789906)
Bronx,WEST BURNSIDE AVENUE,Davidson Avenue,53.104166666666664,40.8538262,-73.9085016,POINT (-73.9085016 40.8538262)
Bronx,WEST FARMS RD&JENNINGS ST NB AP BT BOONE AVE&JENNIN,BOONE AV,30.23076923076923,40.8304899,-73.8856452,POINT (-73.8856452 40.8304899)
Bronx,WEST FARMS ROAD,Dead End,25.316666666666666,40.8321623,-73.8848715,POINT (-73.8848715 40.8321623)
Bronx,WEST FARMS ROAD,Dead end,31.015625,40.8321623,-73.8848715,POINT (-73.8848715 40.8321623)
Bronx,WEST FORDHAM ROAD,Davidson Avenue,206.5,40.8627111,-73.9023112,POINT (-73.9023112 40.8627111)
Bronx,WEST FORDHAM ROAD,LANDING ROAD,223.0,40.8621848,-73.9100601,POINT (-73.9100601 40.8621848)
Bronx,WEST TREMONT AVENUE,Loring Place South,60.42857142857143,40.8519049,-73.91646659999999,POINT (-73.91646659999999 40.8519049)
Bronx,WEST TREMONT AVENUE,Phelan Place,43.9038961038961,40.8521413,-73.91742339999999,POINT (-73.91742339999999 40.8521413)
Bronx,WESTCHESTER AV,LELAND AV,31.82456140350877,40.8326635,-73.8636518,POINT (-73.8636518 40.8326635)
Bronx,WESTCHESTER AV BR,WESTCHESTER AV,123.33356258596974,40.8308906,-73.869787,POINT (-73.869787 40.8308906)
Bronx,WESTCHESTER AVE BET CAULDWELL & TRINITY AVES,CAULDWELL AV,40.76056338028169,40.8162645,-73.9103422,POINT (-73.9103422 40.8162645)
Bronx,WESTCHESTER AVE BET TRINITY & JACKSON AVES,BEND,51.608695652173914,40.8308906,-73.869787,POINT (-73.869787 40.8308906)
Bronx,WESTCHESTER AVENUE,BEND,29.46551724137931,40.8308906,-73.869787,POINT (-73.869787 40.8308906)
Bronx,WESTCHESTER AVENUE,Olmstead Avenue,74.85714285714286,40.8338835,-73.8546528,POINT (-73.8546528 40.8338835)
Bronx,WESTCHESTER AVENUE,Pelham Line,94.94855305466238,40.8308906,-73.869787,POINT (-73.869787 40.8308906)
Bronx,WESTCHESTER AVENUE BRIDGE,Amtrak-hellgate Line,137.78571428571428,40.8282815,-73.8838885,POINT (-73.8838885 40.8282815)
Bronx,WESTCHESTER AVENUE BRIDGE,Pelham Line,127.02837653478853,40.8308906,-73.869787,POINT (-73.869787 40.8308906)
Bronx,WHITE PLAINS RD,E 243 ST,65.08678389109473,40.9065156,-73.8489013,POINT (-73.8489013 40.9065156)
Bronx,WHITE PLAINS RD,STORY AV,110.0,40.8242139,-73.8587872,POINT (-73.8587872 40.8242139)
Bronx,WHITE PLAINS RD,WESTCHESTER AV,109.63905325443787,40.8328719,-73.8626855,POINT (-73.8626855 40.8328719)
Bronx,WHITE PLAINS RD@E 243 ST (CITY LINE),E 243 ST,65.22186076772934,40.9065156,-73.8489013,POINT (-73.8489013 40.9065156)
Bronx,WHITE PLAINS ROAD,Amtrak-hellgate Line,64.07523148148148,40.8567781,-73.8676323,POINT (-73.8676323 40.8567781)
Bronx,WHITE PLAINS ROAD,Dead End,68.39161755075311,40.8567781,-73.8676323,POINT (-73.8676323 40.8567781)
Bronx,WHITE PLAINS ROAD,East 243 Street,58.68060238255788,40.9065156,-73.8489013,POINT (-73.8489013 40.9065156)
Bronx,WHITE PLAINS ROAD,Guerlain Street,85.63657407407408,40.8400617,-73.86389129999999,POINT (-73.86389129999999 40.8400617)
Bronx,WHITE PLAINS ROAD,Lacombe Avenue,54.14136904761905,40.8156616,-73.85684719999999,POINT (-73.85684719999999 40.8156616)
Bronx,WHITE PLAINS ROAD,Pelham Parkway Greenway,75.16666666666667,40.8580415,-73.8465028,POINT (-73.8465028 40.8580415)
Bronx,WHITE PLAINS ROAD,Rosewood Street,37.262830482115085,40.8732196,-73.8671182,POINT (-73.8671182 40.8732196)
Bronx,WHITE PLAINS ROAD,Seward Avenue,39.83184523809524,40.8198966,-73.8577098,POINT (-73.8577098 40.8198966)
Bronx,WHITE PLAINS ROAD,St Ouen Street,50.25372023809524,40.9040917,-73.84983969999999,POINT (-73.84983969999999 40.9040917)
Bronx,WHITE PLAINS ROAD,White Plains Road Line,39.2605459057072,40.8409821,-73.8738849,POINT (-73.8738849 40.8409821)
Bronx,WILLIAMSBRIDGE RD,NEILL AV,40.579865016872894,40.8542024,-73.85441709999999,POINT (-73.85441709999999 40.8542024)
Bronx,WILLIAMSBRIDGE RD,RHINELANDER AV,41.59425096738529,40.8522682,-73.85290150000002,POINT (-73.85290150000002 40.8522682)
Manhattan,1 AV,E 60 ST/KOCH BR PEDESTRIAN AND BIKE PATH,237.28571428571428,40.7580738,-73.9627809,POINT (-73.9627809 40.7580738)
Manhattan,1 AV,E 73 ST,421.6,40.76848349999999,-73.955495,POINT (-73.955495 40.76848349999999)
Manhattan,1 AV,E 78 ST,294.7708333333333,40.7716576,-73.95318019999999,POINT (-73.95318019999999 40.7716576)
Manhattan,1 AV W RDWY,E 47 ST,64.20603015075378,40.7518342,-73.9674694,POINT (-73.9674694 40.7518342)
Manhattan,1 AVENUE,Astoria Line,260.51789077212806,40.7740624,-73.9368605,POINT (-73.9368605 40.7740624)
Manhattan,1 AVENUE,Dead End,60.42113095238095,40.7630194,-73.9594991,POINT (-73.9594991 40.7630194)
Manhattan,1 AVENUE,EAST 124 STREET,0.0,40.8009993,-73.93175579999999,POINT (-73.93175579999999 40.8009993)
Manhattan,1 AVENUE,East 33 Street,227.85208333333333,40.7431078,-73.9740137,POINT (-73.9740137 40.7431078)
Manhattan,1 AVENUE,East 45 Street,208.60276816608996,40.750757,-73.9684111,POINT (-73.9684111 40.750757)
Manhattan,1 AVENUE,East 47 Street,48.904761904761905,40.7518342,-73.9674694,POINT (-73.9674694 40.7518342)
Manhattan,10 AVENUE,Broadway/ 7 Avenue Line,40.715643564356434,40.7489192,-73.9925906,POINT (-73.9925906 40.7489192)
Manhattan,10 AVENUE,West 54 Street,313.359375,40.7671921,-73.98996140000001,POINT (-73.98996140000001 40.7671921)
Manhattan,11 AVENUE,West 23 Street,106.46780303030303,40.7488854,-74.0069219,POINT (-74.0069219 40.7488854)
Manhattan,11 AVENUE,West 41 Street,135.23214285714286,40.76013620000001,-73.9987292,POINT (-73.9987292 40.76013620000001)
Manhattan,11 AVENUE,West 58 Street,117.1875,40.7709931,-73.99091589999999,POINT (-73.99091589999999 40.7709931)
Manhattan,12 AVENUE,Dead End,534.6638257575758,40.7607417,-74.0020468,POINT (-74.0020468 40.7607417)
Manhattan,12 AVENUE,West 44 Street,447.69473684210527,40.7631852,-73.9997448,POINT (-73.9997448 40.7631852)
Manhattan,145 STREET BRIDGE,Dead End,143.7526837324525,40.8195156,-73.9329721,POINT (-73.9329721 40.8195156)
Manhattan,185TH ST BET AMSTERDAM & AUDUBON AVES,AUDUBON AV,0.10909090909090909,40.8478522,-73.932987,POINT (-73.932987 40.8478522)
Manhattan,2 AV,E 125 ST,222.4527027027027,40.8027573,-73.9335823,POINT (-73.9335823 40.8027573)
Manhattan,2 AV,E 14 ST,321.11415525114154,40.7323673,-73.9849462,POINT (-73.9849462 40.7323673)
Manhattan,2 AV,E 18 ST,332.2857142857143,40.7348506,-73.98313689999999,POINT (-73.98313689999999 40.7348506)
Manhattan,2 AV,E 23 ST,372.9583333333333,40.7378974,-73.9809102,POINT (-73.9809102 40.7378974)
Manhattan,2 AV,E 46 ST,609.2666666666667,40.7523802,-73.9703499,POINT (-73.9703499 40.7523802)
Manhattan,2 AVENUE,East 117 Street,357.1666666666667,40.7976906,-73.9372865,POINT (-73.9372865 40.7976906)
Manhattan,2 AVENUE,East 34 Street,481.7283464566929,40.7447844,-73.9758942,POINT (-73.9758942 40.7447844)
Manhattan,2 AVENUE,East 37 Street,416.130081300813,40.746721,-73.9744782,POINT (-73.9744782 40.746721)
Manhattan,2 AVENUE,East 41 Street,295.5416666666667,40.7491711,-73.97269419999999,POINT (-73.97269419999999 40.7491711)
Manhattan,2 AVENUE,East 57 Street,351.953125,40.7593184,-73.9652967,POINT (-73.9652967 40.7593184)
Manhattan,2 AVENUE,East 90 Street,154.25744047619048,40.7804428,-73.9498698,POINT (-73.9498698 40.7804428)
Manhattan,23RD ST APPROACH TO 7TH AVE,AVE OF THE AMERICAS,90.45454545454545,40.7669345,-73.9790627,POINT (-73.9790627 40.7669345)
Manhattan,23RD ST W/O 7TH AVE,8 AV,95.40178571428571,40.745312,-73.998451,POINT (-73.998451 40.745312)
Manhattan,3 AV,E 59 ST,341.5,40.7226406,-73.9860216,POINT (-73.9860216 40.7226406)
Manhattan,3 AV BR,BOROUGH BOUNDARY,306.6880796976984,40.8154755,-73.9187341,POINT (-73.9187341 40.8154755)
Manhattan,3 AVENUE,East 24 Street,9.098958333333334,40.7394992,-73.9826599,POINT (-73.9826599 40.7394992)
Manhattan,3 AVENUE,East 33 Street,280.3645833333333,40.7448717,-73.97858769999999,POINT (-73.97858769999999 40.7448717)
Manhattan,3 AVENUE,East 46 Street,249.6,40.7534815,-73.9729681,POINT (-73.9729681 40.7534815)
Manhattan,3 AVENUE BRIDGE,Harlem River Shoreline,0.0,40.8071752,-73.9334411,POINT (-73.9334411 40.8071752)
Manhattan,3RD AVE APPROACH TO 57TH ST,E 56 ST,351.4117647058824,40.7571836,-73.9602548,POINT (-73.9602548 40.7571836)
Manhattan,3RD AVE APPROACH TO EAST 86TH ST,E 85 ST,206.5,40.7780737,-73.9521896,POINT (-73.9521896 40.7780737)
Manhattan,3RD AVE APPROACHING E  72 ND ST,E 71 ST,476.3333333333333,40.8154755,-73.9187341,POINT (-73.9187341 40.8154755)
Manhattan,4 AV,WANAMAKER PL/E 9 ST,172.0,40.73117310000001,-73.9919225,POINT (-73.9919225 40.73117310000001)
Manhattan,5 AV,E 124 ST/W 124 ST,109.3204134366925,40.8057479,-73.9427505,POINT (-73.9427505 40.8057479)
Manhattan,5 AV,E 86 ST,151.6851400730816,40.781539,-73.9604193,POINT (-73.9604193 40.781539)
Manhattan,5 AV,TER DR/E 72 ST,172.9319587628866,40.7692564,-73.959428,POINT (-73.959428 40.7692564)
Manhattan,5 AV,W 46 ST/E 46 ST,407.0,40.7590916,-73.98654040000001,POINT (-73.98654040000001 40.7590916)
Manhattan,5 AVENUE,East 116 Street,71.80208333333333,40.8006738,-73.94646929999999,POINT (-73.94646929999999 40.8006738)
Manhattan,5 AVENUE,East 35 Street,204.10267857142858,40.749118,-73.9840802,POINT (-73.9840802 40.749118)
Manhattan,5 AVENUE,East 46 Street,351.57142857142856,40.7560367,-73.9790325,POINT (-73.9790325 40.7560367)
Manhattan,5 AVENUE,East 52 Street,272.6220238095238,40.7597954,-73.97630269999999,POINT (-73.97630269999999 40.7597954)
Manhattan,5 AVENUE,East 61 Street,208.9472049689441,40.7655266,-73.97210799999999,POINT (-73.97210799999999 40.7655266)
Manhattan,53RD ST APPROACH TO 3RD AVE,3 AV,106.10322580645162,40.831415,-73.9057144,POINT (-73.9057144 40.831415)
Manhattan,54TH ST APPROACH TO 3RD AVE,3 AV,3.0,40.831415,-73.9057144,POINT (-73.9057144 40.831415)
Manhattan,57TH ST APPROACH TO 3RD AVE,2 AV,177.90498812351544,40.723385,-73.990143,POINT (-73.990143 40.723385)
Manhattan,59TH ST APPROACH TO 3RD AVE,LEXINGTON AV,162.39409722222223,40.7827162,-73.9519309,POINT (-73.9519309 40.7827162)
Manhattan,5TH AVE BET 22ND & 23RD STS,E 22 ST/W 22 ST,233.56704980842912,40.7446314,-73.9989684,POINT (-73.9989684 40.7446314)
Manhattan,7 AV,W 45 ST/BROADWAY,170.86666666666667,40.7579695,-73.9855331,POINT (-73.9855331 40.7579695)
Manhattan,7 AVENUE,Broadway/ 7 Avenue Line,333.94097222222223,40.7489192,-73.9925906,POINT (-73.9925906 40.7489192)
Manhattan,7 AVENUE,WEST 117 STREET,100.66494845360825,40.8038683,-73.9519558,POINT (-73.9519558 40.8038683)
Manhattan,72 ST CROSS DR @ 5 AVE,5 AV/TER DR,40.23232323232323,40.7678078,-73.959098,POINT (-73.959098 40.7678078)
Manhattan,72 ST CROSS DR @ EAST DR,TER DR,19.845569620253166,40.776291,-73.976067,POINT (-73.976067 40.776291)
Manhattan,79 ST TRANSVERSE,Dead end,98.59375,40.7787854,-73.9682,POINT (-73.9682 40.7787854)
Manhattan,7TH AVE APPROACH TO W 23RD ST,W 23 ST,335.61645569620254,40.7453012,-73.9984849,POINT (-73.9984849 40.7453012)
Manhattan,8 AV,HORATIO ST,181.66666666666666,40.7387614,-74.0034297,POINT (-74.0034297 40.7387614)
Manhattan,8 AV,W 43 ST,312.32167832167835,40.7579191,-73.9892802,POINT (-73.9892802 40.7579191)
Manhattan,8 AV,W 56 ST,232.33333333333334,40.766043,-73.98337620000001,POINT (-73.98337620000001 40.766043)
Manhattan,8 AVENUE,8 Avenue Line,354.4107142857143,40.8128592,-73.9488429,POINT (-73.9488429 40.8128592)
Manhattan,9 AV,W 44 ST,299.37953795379536,40.7597391,-73.9916938,POINT (-73.9916938 40.7597391)
Manhattan,9 AV,W 53RD ST,1183.0,40.7653853,-73.9876123,POINT (-73.9876123 40.7653853)
Manhattan,9 AVENUE,West 35 Street,124.47106481481481,40.7540734,-73.99582389999999,POINT (-73.99582389999999 40.7540734)
Manhattan,9 AVENUE,West 40 Street,307.3541666666667,40.7571557,-73.99357730000001,POINT (-73.99357730000001 40.7571557)
Manhattan,97 ST TRANSVERSE,Dead End,132.69166666666666,40.7902587,-73.9598055,POINT (-73.9598055 40.7902587)
Manhattan,ADAM C POWELL BLVD,W 135 ST,92.82926829268293,40.8152713,-73.9436162,POINT (-73.9436162 40.8152713)
Manhattan,ADAM C POWELL BOULEVARD,Dead End,60.089285714285715,40.8134321,-73.9451983,POINT (-73.9451983 40.8134321)
Manhattan,ADAM C POWELL BOULEVARD,West 119 Street,95.71428571428571,40.8051275,-73.9510312,POINT (-73.9510312 40.8051275)
Manhattan,ALEXANDER HAMILTON BRIDGE,Dead End,790.8437815975733,40.8456621,-73.9287142,POINT (-73.9287142 40.8456621)
Manhattan,ALLEN ST,RIVINGTON ST,79.0,40.720463,-73.9896031,POINT (-73.9896031 40.720463)
Manhattan,ALLEN STREET,Delancey Street,58.375,40.7190767,-73.9902941,POINT (-73.9902941 40.7190767)
Manhattan,AMSTERDAM AV,W 105 ST,42.229119638826184,40.79976569999999,-73.9662037,POINT (-73.9662037 40.79976569999999)
Manhattan,AMSTERDAM AV,W 171 ST/EDGECOMBE AV,88.76530612244898,40.8417281,-73.935644,POINT (-73.935644 40.8417281)
Manhattan,AMSTERDAM AV,W 60 ST,134.4179775280899,40.771051,-73.98714369999999,POINT (-73.98714369999999 40.771051)
Manhattan,AMSTERDAM AV,W 85 ST,185.7391304347826,40.787019,-73.9755222,POINT (-73.9755222 40.787019)
Manhattan,AMSTERDAM AVE BET 70th & 71st ST,W 70 ST,182.74938875305622,40.7772521,-73.9824475,POINT (-73.9824475 40.7772521)
Manhattan,AMSTERDAM AVE BET W 78TH & W 77TH STS,W 77 ST,290.63775510204084,40.7814947,-73.9784508,POINT (-73.9784508 40.7814947)
Manhattan,AMSTERDAM AVENUE,Cross Bronx Expressway,79.02083333333333,40.8345616,-73.8658927,POINT (-73.8658927 40.8345616)
Manhattan,AMSTERDAM AVENUE,WEST 110 STREET,54.28422619047619,40.8029988,-73.9638248,POINT (-73.9638248 40.8029988)
Manhattan,AMSTERDAM AVENUE,West 113 Street,51.22,40.8048867,-73.96246239999999,POINT (-73.96246239999999 40.8048867)
Manhattan,AMSTERDAM AVENUE,West 120 Street,95.70833333333333,40.8093477,-73.95922279999999,POINT (-73.95922279999999 40.8093477)
Manhattan,AMSTERDAM AVENUE,West 177 Street,99.24107142857143,40.8455374,-73.9327801,POINT (-73.9327801 40.8455374)
Manhattan,AMSTERDAM AVENUE,West 179 Street,133.3828125,40.8468118,-73.9318509,POINT (-73.9318509 40.8468118)
Manhattan,AMSTERDAM AVENUE,West 60 Street,232.12121212121212,40.771051,-73.98714369999999,POINT (-73.98714369999999 40.771051)
Manhattan,AMSTERDAM AVENUE,West 73 Street,47.12797619047619,40.7792939,-73.9811311,POINT (-73.9811311 40.7792939)
Manhattan,AMSTERDAM AVENUE,West 85 Street,210.54166666666666,40.787019,-73.9755222,POINT (-73.9755222 40.787019)
Manhattan,AMSTERDAM SB APPROACH TO W 135TH ST,W 135 ST,133.2,40.8170763,-73.9478897,POINT (-73.9478897 40.8170763)
Manhattan,AUDUBON AVENUE,West 172 Street,19.75,40.8429245,-73.9365953,POINT (-73.9365953 40.8429245)
Manhattan,AVE OF THE AMERICAS,W 58 ST,286.0,40.7650048,-73.9767122,POINT (-73.9767122 40.7650048)
Manhattan,AVE OF THE AMERICAS,W 8 ST/GREENWICH AV,340.1007556675063,40.7336594,-73.9995455,POINT (-73.9995455 40.7336594)
Manhattan,AVENUE B,East 11 Street,11.171296296296296,40.7274755,-73.9794697,POINT (-73.9794697 40.7274755)
Manhattan,AVENUE OF THE AMERICAS,6 Avenue Line,355.1934523809524,40.758678,-73.9824059,POINT (-73.9824059 40.758678)
Manhattan,AVENUE OF THE AMERICAS,63 Street Line,229.76934523809524,40.721628,-74.0054924,POINT (-74.0054924 40.721628)
Manhattan,Adam Clayton Powell Blvd NB,0.000 Undefined,138.18880208333334,40.8134321,-73.9451983,POINT (-73.9451983 40.8134321)
Manhattan,Adam Clayton Powell Blvd SB,0.000 Undefined,84.95980511571254,40.8134321,-73.9451983,POINT (-73.9451983 40.8134321)
Manhattan,BATTERY PARK VIADUCT,BATTERY PLACE,206.8708831244535,40.7088223,-73.9976927,POINT (-73.9976927 40.7088223)
Manhattan,BATTERY PK UNDERPASS,BATTERY PK,162.63934426229508,40.7015027,-74.0114019,POINT (-74.0114019 40.7015027)
Manhattan,BOWERY,PRINCE ST,219.0,40.7223895,-73.9933296,POINT (-73.9933296 40.7223895)
Manhattan,BOWERY BET DIVISION & PELL STS,DOYERS ST/CATHERINE ST/CHATHAM SQ/DIVISION ST,138.51760563380282,40.71483,-73.99804019999999,POINT (-73.99804019999999 40.71483)
Manhattan,BROAD STREET,WATER ST,40.37777777777778,40.7029453,-74.0114983,POINT (-74.0114983 40.7029453)
Manhattan,BROADWAY,8 Avenue Line,85.54638888888888,40.7596454,-73.9880165,POINT (-73.9880165 40.7596454)
Manhattan,BROADWAY,ACADEMY ST,118.56610169491526,40.8663309,-73.9250081,POINT (-73.9250081 40.8663309)
Manhattan,BROADWAY,BODY OF WATER,177.7367303609342,40.7404417,-73.9843607,POINT (-73.9843607 40.7404417)
Manhattan,BROADWAY,Broadway Bridge,165.9108910891089,40.7594328,-73.9851453,POINT (-73.9851453 40.7594328)
Manhattan,BROADWAY,Broadway Line,79.35176282051282,40.7506344,-73.98530230000001,POINT (-73.98530230000001 40.7506344)
Manhattan,BROADWAY,COLUMBUS CIRCLE,172.87985074626866,40.768387,-73.98167389999999,POINT (-73.98167389999999 40.768387)
